household_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
4775599;all;all;3;3;1700.2187384659799;1740345
4240474;all;some;2;1;3563.80223192372;1535390
4665640;some;some;1;1;4279.925954283616;1696982
4300623;all;some;2;1;8636.859753114048;1559000
4459224;all;some;1;1;7.207088599238774;1618314
4543967;all;some;3;1;1622.8045543156943;1649888
4595561;all;some;3;1;4510.078821764493;1669793
4312253;all;some;1;3;3422.1914104870093;1563493
4444717;all;all;2;3;1666.547169619624;1614106
4180652;all;all;1;3;1611.590583939766;1511559
4289238;all;some;2;3;638.1329501676425;1554512
4381746;some;some;1;3;3855.1093802051673;1590736
4445130;some;some;1;3;3289.6470896759683;1614236
4460852;all;all;2;3;2754.356523029234;1618837
4200631;some;all;1;2;2045.7128551450553;1519483
4622749;all;some;2;2;10067.26629013805;1680571
4556192;all;some;2;2;4035.838135604251;1654530
5336118;none;none;0;0;2231.0080922273974;1927000
4379263;some;some;1;3;2665.89421410167;1589744
4519879;some;all;1;3;1689.8842647089427;1640438
4637120;all;some;2;3;9679.338158681927;1686043
4180546;all;some;2;2;4323.083472978864;1511520
4217901;some;all;1;2;2091.1572695170016;1526299
4267448;all;all;1;2;1958.6643862457267;1546030
4435792;some;some;2;2;2580.2279624445237;1611485
4320957;some;some;1;2;5371.508897560027;1566880
4391311;some;some;1;2;2074.8216021365056;1594529
4438015;all;some;2;2;5861.788242404475;1612190
4580482;all;all;1;2;6774.991080516871;1663895
4233421;all;none;2;0;5743.825674269575;1532580
4192965;all;none;3;0;2372.7802113410876;1516444
4757115;all;none;1;0;1454.430376149753;1732970
4210550;some;none;1;0;5410.011343298728;1523404
4289288;some;none;1;0;1340.0031866865907;1554529
4585404;some;none;1;0;165.10973431673276;1665818
4748570;all;none;1;0;2653.5294597330894;1729651
4258190;all;none;1;0;1739.7141376388588;1542485
4663231;all;none;2;0;15195.34672033171;1696070
4531553;all;some;2;1;4212.3557497005195;1645039
4636196;all;some;1;1;8021.176337720718;1685697
4231269;all;some;1;1;8306.969926941554;1531729
4545735;all;some;1;1;3461.0516141681974;1650584
4747894;some;some;1;1;3184.7700628019597;1729377
4475372;all;some;2;1;5433.036875091757;1624043
4475675;all;some;2;1;8457.152000499675;1624158
4338462;some;some;1;1;4934.023737665243;1573763
4641802;some;some;1;1;7547.05760795524;1687839
4747683;all;some;2;1;4036.0297461358887;1729296
4386457;some;some;1;1;4658.379428768284;1592619
4559861;some;some;2;1;5729.068597248612;1655922
4772123;all;none;1;0;1651.756578995977;1738961
4500500;some;all;1;4;143.3057078855031;1633060
4706446;all;some;3;4;2557.043617394211;1713102
4214398;all;all;2;4;2060.8598823409106;1524934
4530842;all;some;1;4;2317.3481889224786;1644757
4426957;some;all;1;4;2823.5253630502248;1608310
4615272;some;all;1;4;6699.954457712722;1677676
4394688;some;none;1;0;3537.835545792355;1595869
4486904;some;none;2;0;3542.26561284871;1628183
4650986;all;none;1;0;123.91170638351471;1691363
4272770;all;none;3;0;5844.777293297647;1548059
4418473;all;none;1;0;2968.99277359112;1605198
4544892;all;none;2;0;2067.2089326658784;1650248
4723396;some;none;1;0;290.89630390729894;1719770
4592235;all;none;1;0;914.8965728093015;1668501
4712381;all;none;1;0;4025.085589310931;1715451
4180781;none;all;0;2;943.8863738963139;1511608
4368434;none;none;0;0;3282.49669917921;1585572
4371331;none;none;0;0;696.341803770944;1586668
4443794;none;none;0;0;2252.667484406893;1613845
4578880;none;none;0;0;7169.665616320599;1663258
5447150;none;none;0;0;1929.1243811623337;1957042
5456286;none;none;0;0;2989.8602890611287;1959465
4180955;none;none;0;0;3111.376194312158;1511678
5444551;none;none;0;0;1744.7187302638492;1956122
4586400;none;none;0;0;1618.797653998383;1666217
4352743;none;none;0;0;43.735801360242625;1579461
4180988;all;all;1;3;1012.8861354442055;1511694
4350390;all;all;1;3;1463.7981013490125;1578496
4440481;all;all;2;3;3633.0517907132416;1612907
4482946;all;some;2;3;6346.983970001937;1626772
4192599;some;all;1;3;6158.75381121309;1516303
4252129;all;all;1;3;2368.8573052060938;1540076
4477364;some;some;1;3;6739.46528602716;1624751
4417512;all;all;1;3;635.6629224210931;1604867
4496329;all;all;3;3;6172.695920616599;1631554
4404642;all;none;2;0;5161.229741695603;1599808
4195306;some;none;1;0;3256.742626630425;1517368
4210065;some;none;2;0;3069.6324057609995;1523221
4548693;some;none;1;0;1929.5988590006245;1651686
4756066;all;none;2;0;5426.435771176591;1732568
4429519;some;all;1;4;1289.797269561323;1609218
4274448;all;some;2;4;4618.162472418863;1548696
4187873;some;all;1;4;1448.772721230631;1514417
4480169;all;all;2;4;1278.9355792505162;1625764
4540859;some;all;1;4;4130.33144555185;1648653
4761166;some;all;1;4;663.4012175567759;1734608
4196986;all;all;1;4;3046.4842311857933;1518036
4277177;some;all;1;4;3073.7685959792334;1549712
4308379;some;all;1;4;3681.0021734752963;1561993
4404647;some;all;1;4;5112.669554762647;1599810
4679208;all;all;2;4;10575.894075602586;1702303
4739095;all;all;2;4;2373.0270126270475;1725934
4773886;some;all;2;4;3733.619361586935;1739666
4353341;some;all;1;4;2404.56452104555;1579686
4451227;all;all;2;4;4905.33485528581;1616007
4661498;all;some;2;4;13749.811482949275;1695408
4679364;some;all;1;4;6207.645537688131;1702364
4776678;some;all;1;4;3942.675891289274;1740775
4282381;all;some;1;3;4972.324937802492;1551776
4545128;all;some;1;3;2727.2959094785483;1650343
4437888;all;all;1;3;3547.0447766725697;1612152
4606920;all;all;1;3;2868.7371268474362;1674367
4447800;some;some;1;3;298.6513403364584;1615029
4181413;all;all;2;5;4037.9922116995895;1511864
4303007;all;all;1;5;4487.490864838452;1559931
4399015;all;all;1;5;1971.7637379667428;1597592
4441995;some;all;1;5;2214.1509725273545;1613335
4471217;all;all;2;5;5334.554461975067;1622569
4582048;all;all;2;5;10883.497301883626;1664511
4582288;all;all;1;5;3551.708690854598;1664602
4681496;some;all;1;5;10963.552876365567;1703202
4706642;some;all;1;5;1851.5523912449435;1713176
4673613;all;all;2;5;6467.779332717445;1700097
4396855;all;all;1;5;4385.115123716391;1596729
4730715;some;all;1;5;6422.188621754443;1722646
4738257;all;all;1;5;5690.475335905154;1725598
4416935;some;all;1;5;3218.228464882006;1604657
4655163;some;all;1;5;2960.908297104447;1693006
4453125;all;all;2;5;6860.035991793364;1616536
4514425;all;all;1;5;2734.5988733559575;1638301
4638039;some;all;1;5;3043.0173676591285;1686390
4265248;some;none;1;0;1960.3159349382593;1545177
4522579;all;none;1;0;819.7902772359216;1641500
4361265;all;none;1;0;3337.1154544452447;1582817
4710664;all;none;1;0;1753.4544607457296;1714777
4777472;all;none;1;0;1068.7255117472762;1741091
4563102;all;none;1;0;2022.8643516013976;1657164
4386921;all;none;1;0;4392.991196388577;1592800
4314118;some;none;1;0;8093.1501544700595;1564231
4342067;all;none;1;0;1579.083757108538;1575192
4451107;some;none;1;0;3260.675691128293;1615975
4608328;all;none;1;0;1665.838829893182;1674916
4653514;some;none;1;0;3441.188325089724;1692354
4182310;some;some;1;1;1751.0688388673284;1512226
4320390;all;some;2;1;3628.877558553774;1566663
4546744;all;some;2;1;10126.490312129808;1650961
4733308;some;some;1;1;6452.424813535163;1723688
4414910;some;none;1;0;3553.5961695419005;1603867
4768264;some;none;1;0;6527.199827430688;1737463
4365604;all;none;2;0;1719.7990716420488;1584488
4463296;all;none;2;0;2427.054493292903;1619718
4387302;some;some;2;2;5785.383229442365;1592959
4434184;some;some;1;2;2460.945905085725;1610912
4452619;some;some;1;2;6347.779172079558;1616396
4508398;some;some;1;2;2078.9807638492352;1635968
4591445;some;some;2;2;3877.3298996181757;1668186
4675396;some;some;1;2;9054.260938733387;1700804
4747773;some;some;1;2;1143.2137073131476;1729331
4221490;all;some;2;2;3436.2791863939974;1527756
4504914;all;all;2;2;1653.8101558797593;1634614
4525564;all;all;2;2;1679.4135637335585;1642668
4570452;all;some;2;2;3503.773381768417;1659989
4704336;some;some;1;2;1905.574346906975;1712252
4404473;all;some;2;2;3930.6803885114555;1599744
4469024;all;some;2;2;3357.2722187357476;1621783
4271192;some;some;2;2;10480.602622425618;1547434
4388857;all;some;2;2;2100.3601967296863;1593577
4492458;all;some;2;2;3039.8037152690968;1630143
4554313;all;some;1;2;2867.8197750925838;1653802
4571801;all;some;1;2;2131.924389252415;1660506
4711683;some;some;1;2;6194.165628968855;1715186
4373413;all;all;2;2;3989.081098683523;1587479
4556579;all;some;2;2;2203.8540936677755;1654681
4181572;all;all;1;3;895.8953055161006;1511932
4282629;some;all;1;3;2031.2054975032327;1551886
4210285;some;some;1;1;3474.0013369575063;1523298
4290780;all;all;1;1;955.2774701802108;1555107
4405522;all;some;2;1;8546.353600576183;1600152
4601932;some;some;2;1;5779.762266484517;1672366
4680425;all;some;1;1;1397.3136278846039;1702783
4713179;all;some;2;1;2321.5667290850233;1715776
4188276;all;some;1;1;2113.4591302682893;1514585
4204914;all;all;1;1;2184.043919344571;1521176
4545795;some;some;1;1;10695.730023384775;1650608
4546211;all;some;1;1;4186.011979454645;1650759
4553392;all;some;1;1;2291.6134693588056;1653449
4612517;all;some;1;1;3083.973989876676;1676590
4307982;all;some;2;1;7516.887055700511;1561839
4546450;all;some;2;1;3215.5168732229654;1650848
4572577;all;all;1;1;3976.8174577888108;1660789
4318301;none;none;0;0;3174.1502869829437;1565871
4324829;none;none;0;0;2863.1510458816533;1568362
4386044;none;none;0;0;1649.5270132525748;1592459
4401732;none;none;0;0;176.15972982270364;1598655
4732980;none;none;0;0;2314.9694442262007;1723551
5446037;none;none;0;0;1058.1364236118395;1956547
4182010;some;none;1;0;1438.5038798746527;1512110
4326063;some;none;1;0;4631.837657917116;1568845
4342827;some;none;1;0;5380.902434036732;1575509
4366574;some;none;1;0;3577.7580686641913;1584844
4443442;all;none;2;0;3957.94261437406;1613738
4585665;all;none;1;0;3113.568029488565;1665922
4659076;all;none;1;0;1996.3880501868514;1694466
4664198;some;none;1;0;3177.417124728532;1696444
4688232;some;none;1;0;7367.108636618243;1705861
4708876;some;none;1;0;2584.0522077235073;1714055
4742161;all;none;2;0;3580.8710451152783;1727144
4761059;all;none;1;0;1601.5979118767204;1734568
4448960;all;all;1;1;3128.6597638926883;1615359
4314440;some;some;1;1;3898.1580340979262;1564354
4432581;some;some;2;1;2649.6854916800926;1610323
4434105;all;all;1;1;2093.42979620895;1610885
4668538;some;some;1;1;8243.449771023397;1698086
4182183;all;all;1;3;2550.591816481251;1512184
4206668;some;all;1;3;4661.430043899791;1521895
4251014;some;all;1;3;3196.239608575832;1539627
4290260;all;all;2;3;3344.4154591402107;1554903
4351559;some;some;1;3;3508.3256170831146;1578957
4424879;all;all;2;3;1880.404884543046;1607557
4454807;all;all;2;3;4931.463850775601;1617025
4466971;all;all;2;3;3701.192975684413;1621038
4487946;all;all;1;3;1134.704154042148;1628553
4676235;some;all;1;3;4256.413043348042;1701141
4225974;some;all;1;3;2505.671137143725;1529557
4277535;some;some;1;3;2108.6299961726695;1549848
4335526;some;all;1;3;83.07575548376755;1572574
4344178;some;all;1;3;2522.971824394149;1576060
4475689;all;all;2;3;3146.2860367210624;1624161
4480505;all;all;2;3;2797.005962153411;1625885
4182196;all;none;1;0;822.8951570065052;1512187
4597444;some;none;1;0;3118.3996631288055;1670546
4615413;all;none;2;0;1536.7742352357147;1677729
4227991;some;none;1;0;7784.179771380978;1530396
4362404;some;none;1;0;4312.629606932358;1583266
4182203;all;none;1;0;2142.2365719267045;1512189
4302650;all;none;2;0;10660.67888660404;1559793
4201329;some;none;1;0;3229.373423610279;1519751
4330942;all;none;1;0;3472.2374113863143;1570790
4644293;some;none;1;0;2663.1657433767564;1688808
4246301;all;some;2;2;3398.706688880393;1537730
4435756;all;some;2;2;465.1951839057483;1611472
4260776;some;some;1;2;3158.715455595509;1543492
4475182;all;some;2;2;7609.995275318397;1623974
4335522;some;all;1;2;4537.234081173417;1572572
4341711;some;some;1;2;2349.8617082699698;1575057
4454516;all;some;1;2;3647.1769572065054;1616945
4575444;some;all;1;2;4092.095430696582;1661896
4587446;some;some;1;2;7386.604043124474;1666624
4723697;all;all;2;2;1798.9568191153328;1719883
4766563;all;all;1;2;1177.8610606806023;1736770
4365383;some;some;1;2;6782.171878357323;1584402
4419478;some;some;1;2;5191.644724034405;1605566
4535148;all;all;1;2;2042.6278191492606;1646436
4734731;some;all;1;2;3204.5630675460566;1724245
4640237;all;some;1;2;225.62246106617593;1687235
4708776;all;some;1;2;452.80163834845615;1714013
4567564;all;all;1;3;2908.469733293536;1658875
4592410;some;all;1;3;2099.6983648875266;1668568
4396238;some;all;1;3;5865.1218209128665;1596491
4196782;all;some;1;2;8918.260615764659;1517951
4567005;some;some;1;2;975.7310662327167;1658672
4182655;none;none;0;0;990.3568832767126;1512368
5411585;none;none;0;0;1795.4265205340998;1946615
4183225;none;none;0;0;1532.4574779193777;1512611
4270193;none;none;0;0;2466.6795131687895;1547055
4445595;none;none;0;0;1504.112565974166;1614372
4767607;none;none;0;0;905.8066061077594;1737191
4183233;all;some;2;1;1709.8734227205432;1512616
4243047;some;some;1;1;4501.464755864849;1536442
4325544;all;some;2;1;4668.494500666359;1568647
4459977;some;some;1;1;4345.67260700911;1618537
4476959;all;some;2;1;4044.3932049794157;1624599
4550306;some;some;1;1;2965.6563835932902;1652295
4183607;all;some;1;1;3628.6485234653674;1512759
4273980;some;some;1;1;2352.757116163323;1548520
4357854;some;some;1;1;5287.681125319595;1581489
4421726;all;some;1;1;3888.269624957855;1606408
4434262;some;some;1;1;2327.4906535173554;1610936
4619332;some;some;1;1;3637.307173671586;1679238
4185437;all;some;1;1;1247.0432040207522;1513469
4325403;all;some;2;1;3984.0180615885947;1568593
4193408;all;all;1;4;3728.2384476859816;1516617
4398543;some;all;1;4;197.0753411589041;1597399
4339826;all;all;1;4;1439.4900931392215;1574296
4616787;all;some;1;4;6173.748756229258;1678252
4591187;all;all;1;4;788.2457823376965;1668086
4729462;some;all;1;4;3361.61463560401;1722167
4542336;some;none;1;0;3654.1019275181056;1649242
4772576;some;none;1;0;3923.7734500174024;1739139
4381686;all;none;2;0;3932.955342961445;1590708
4286591;some;some;1;3;3159.568552782648;1553440
4268680;some;some;1;3;3972.840314058266;1546492
4313882;all;some;2;3;6689.374193591598;1564141
4512784;all;all;1;3;2493.859785047543;1637652
4292478;some;all;2;3;2514.2147886233606;1555785
4361148;some;some;1;3;4524.328428443242;1582766
4406889;all;all;1;3;1835.6098428127927;1600686
4559183;all;all;1;3;3225.027681546053;1655654
4241666;all;none;1;0;3289.169132088351;1535884
4653393;some;none;2;0;10837.308819194224;1692307
4680488;some;none;1;0;4881.742051249795;1702807
4463563;all;none;1;0;2267.8381095262575;1619813
4262841;none;some;0;1;1367.6708530167446;1544278
4325154;none;some;0;1;3979.1993462677992;1568493
4213343;none;all;0;1;2501.1025528873142;1524485
4223389;none;some;0;1;1684.9589125295388;1528508
4556793;none;none;0;0;2454.0485669971963;1654758
4308025;some;all;1;4;8157.643995197773;1561851
4705792;all;some;1;4;72.30094085157225;1712836
4732794;some;all;1;4;3633.3726668923855;1723476
4494435;all;all;2;4;8360.581094037037;1630874
4511488;some;all;1;4;4476.772182827754;1637162
4537839;all;all;2;4;5530.385531947521;1647469
4632703;some;all;1;4;4484.2605329026255;1684366
4689544;some;all;1;4;3613.62527365474;1706385
4758331;all;all;1;4;374.7276873687878;1733455
4313748;all;some;2;4;4721.681072531345;1564086
4391081;some;some;1;4;5413.019039729828;1594446
4471876;some;all;1;4;3357.9851481632872;1622797
4614224;all;all;1;4;1918.1536713445219;1677263
4287178;some;all;1;4;4385.304807168067;1553683
4465791;all;all;2;4;6849.865965472454;1620610
4550259;some;all;1;4;4019.3312962702316;1652276
4642955;some;all;1;4;1547.4752505628157;1688280
4649352;all;all;2;4;6266.539434293095;1690726
4697217;some;all;1;4;8060.801224973195;1709424
4229328;some;none;1;0;6556.297416235755;1530945
4202287;all;none;2;0;4214.382964067091;1520128
4542841;all;none;1;0;2831.958651050041;1649434
4658784;all;none;2;0;7722.290953950151;1694361
4183836;none;none;0;0;3034.8176233010768;1512848
4400945;none;none;0;0;2178.332788549089;1598362
4717462;none;none;0;0;1964.5613290089968;1717449
4183973;some;all;1;3;2164.8154439607097;1512896
4185716;all;all;1;3;2042.843059701015;1513578
4281401;some;some;1;3;2078.5503471606626;1551370
4778000;all;all;1;3;2269.9045539344283;1741292
4217686;all;all;2;1;891.6985213832069;1526221
4383529;all;all;1;1;1932.1499550369308;1591438
4762249;all;all;2;1;1521.094895363338;1735039
4775750;all;all;2;2;2175.9232343115987;1740402
4195980;all;all;1;2;3834.337474787674;1517638
4184136;all;all;1;1;1962.6449391241042;1512958
4311212;all;all;2;1;2300.3452495497986;1563087
4463006;all;some;3;1;7414.583294463304;1619613
4571238;all;some;2;1;6715.821434139797;1660280
4702245;some;some;1;1;2159.4533674742715;1711418
4433230;some;some;1;1;5732.159567992867;1610568
4535815;all;some;2;1;5589.026258404793;1646695
4586495;some;some;1;1;2514.2216475805153;1666253
4750053;all;some;1;1;2511.7748388085834;1730223
4228448;some;some;1;1;4483.564134832901;1530580
4262420;all;some;2;1;1011.3180754829975;1544121
4414480;all;some;1;1;8533.33745532611;1603690
4483798;all;some;1;1;4502.191333281203;1627071
4666672;some;some;1;1;10466.264229918981;1697370
4184268;all;none;1;0;3171.5870590176423;1513009
4351058;some;none;1;0;2940.3302088453484;1578742
4190310;all;none;1;0;2121.4577940447734;1515401
4229959;all;none;1;0;2730.5571431627022;1531199
4715879;some;none;1;0;7462.584175435663;1716837
4476923;some;none;1;0;1285.1236948248516;1624588
4527703;some;none;1;0;1587.066148409473;1643525
4697892;all;none;1;0;1759.3255258008905;1709691
4184717;all;none;1;0;2064.9292221142887;1513198
4696657;all;none;1;0;1626.5255519108778;1709196
4356307;some;none;1;0;4754.034086654928;1580878
4402314;some;none;1;0;3871.280577871403;1598877
4659781;some;none;1;0;2327.0393308112684;1694742
4283709;some;some;1;1;5924.980555349844;1552314
4300820;all;some;2;1;3498.1105565523385;1559077
4424044;some;some;1;1;4591.69923244635;1607256
4591558;some;some;1;1;2442.9507760000297;1668234
4699197;all;some;2;1;1438.0991611258723;1710210
4493847;all;all;2;4;246.73893248014707;1630645
4540742;all;all;2;4;5184.595020777476;1648603
4253196;some;some;1;4;1120.387825528473;1540506
4280529;some;some;1;4;5787.645502118533;1551019
4421386;all;all;2;4;6419.629530773979;1606285
4721602;some;all;1;4;12169.094266695864;1719074
4452204;some;all;1;4;2984.534101196204;1616275
4738094;some;some;1;4;6565.074991307481;1725537
4413633;some;all;1;4;6650.851940535209;1603359
4663778;all;all;1;4;1831.8642733753898;1696281
4695217;some;all;1;4;4099.76862522601;1708632
4190943;some;some;1;1;5189.853943698941;1515657
4278833;all;some;1;1;1845.0696569727497;1550355
4311188;some;some;1;1;6777.725194891536;1563078
4457940;all;some;1;1;2930.641611969596;1617938
4497388;some;some;1;1;2771.9240859501833;1631933
4628749;some;some;1;1;1825.955081563633;1682840
4657037;all;some;2;1;10597.029297543788;1693708
4680664;all;some;2;1;4461.427611301956;1702876
4195443;all;some;1;1;2273.089064220649;1517423
4337412;some;some;1;1;1476.7315752907537;1573330
4425888;all;some;1;1;4699.380208928283;1607930
4538175;all;all;1;1;2413.1145593737238;1647595
4559998;all;all;1;1;3023.0854201129496;1655977
4714921;all;all;1;1;1818.784104104697;1716459
4314239;all;some;2;1;4375.770415176563;1564278
4403355;all;some;2;1;9546.916896735951;1599285
4496634;all;some;1;1;6339.100999554582;1631664
4426015;some;all;1;2;1785.1841087859816;1607984
4468978;all;some;2;2;259.16014833116236;1621767
4638084;some;some;1;2;2550.787670786654;1686406
4217800;some;some;1;2;3580.2126911839114;1526262
4413188;some;some;1;2;3722.699753455142;1603179
4324893;all;all;1;4;2377.911966823005;1568388
4375911;all;all;1;4;3472.70716567423;1588450
4606419;all;all;2;4;4156.696599114737;1674166
4185174;all;none;2;0;6091.392066869807;1513372
4289745;some;none;1;0;7140.477539773776;1554703
4378546;all;none;1;0;7661.542704240943;1589456
4402110;all;none;1;0;5030.620957601777;1598802
4415636;some;none;1;0;2174.7960146278238;1604158
4717597;all;none;2;0;16992.626044576675;1717499
4732336;some;none;1;0;5500.388764206244;1723293
4751632;some;none;2;0;3259.897185095563;1730848
4445190;all;none;3;0;3521.3311169629806;1614255
4758577;some;none;1;0;4640.066413610133;1733549
4511690;some;some;1;2;3087.4451257197425;1637237
4751645;some;some;2;2;3912.519043310249;1730855
4229727;all;some;2;2;2389.530325818079;1531107
4433803;some;some;1;2;2359.273510617324;1610772
4442780;all;some;2;2;7653.862181590852;1613555
4185358;all;none;1;0;3761.2828211594087;1513438
4463254;all;none;2;0;1753.9319685125786;1619704
4296557;all;none;1;0;4354.272222663008;1557399
4446228;some;none;1;0;4450.524885907584;1614565
4459942;some;none;1;0;2713.6881727606956;1618526
4475930;all;none;2;0;6011.663919224559;1624247
4307123;all;none;1;0;1268.9951426202354;1561518
4570446;all;none;1;0;296.4416193971128;1659987
4656512;some;none;1;0;6573.936067098231;1693520
4505319;all;none;1;0;3066.5825303584456;1634766
4647040;all;none;1;0;1219.413312002318;1689841
4321201;all;none;2;0;8783.365456338883;1566977
4449713;all;none;1;0;1351.8987155437278;1615570
4186701;all;all;1;3;377.22061863364615;1513966
4330030;all;all;1;3;1075.9762425897302;1570429
4189489;all;all;1;3;1136.1999614921763;1515066
4230821;all;some;3;3;4803.202058673097;1531547
4299389;some;all;1;3;13.350829567704345;1558505
4460655;all;all;2;3;8768.151095563813;1618766
4532323;all;all;1;3;2681.0321428004804;1645348
4660193;some;all;1;3;1846.6915683104587;1694904
4709461;some;some;2;3;3127.461239705739;1714298
4724800;all;all;2;3;6232.274547961567;1720311
4688456;some;some;1;3;5299.7099185435645;1705947
4315543;all;all;1;1;2277.811472324784;1564791
4371854;all;all;1;1;73.90177636081457;1586861
4429263;all;some;1;1;3067.859204656469;1609126
4429394;all;some;2;1;1926.002077735651;1609171
4497322;some;some;1;1;3854.820146430132;1631911
4624004;some;some;1;1;2329.1245652859366;1681048
4641533;all;some;2;1;3228.057192367447;1687736
4755662;some;some;1;1;1035.9315697645466;1732404
4280318;all;some;3;1;4144.954291354443;1550930
4502380;some;some;1;1;3599.829885573261;1633719
4185854;some;none;1;0;2089.9068292309275;1513635
4222492;all;none;1;0;3720.901178617265;1528162
4302244;some;none;1;0;5186.116399398443;1559634
4514159;some;none;1;0;4662.850410179678;1638198
4545215;some;none;1;0;1795.4277549914636;1650378
4634216;some;none;1;0;3732.5699510512914;1684939
4715227;all;none;1;0;3622.917237766863;1716583
4214633;all;none;1;0;1806.4853288701697;1525027
4285320;all;none;1;0;1481.5896396999985;1552939
4468956;all;none;2;0;2916.753964082167;1621757
4518518;all;none;1;0;3519.430570496263;1639894
4558295;all;none;1;0;2907.800663854055;1655318
4724356;some;none;1;0;3116.011250696165;1720131
4261505;some;some;1;1;3043.00910553357;1543771
4437204;some;some;2;1;4853.173643725404;1611955
4185924;all;all;1;1;601.4794066670374;1513660
4256882;some;some;1;1;4978.803796980321;1541968
4380146;some;some;1;1;4572.788468687797;1590098
4410988;all;some;1;1;5785.5408009612465;1602316
4619647;all;all;1;1;3242.871084993915;1679366
4665336;some;some;1;1;4066.8388628982434;1696871
4498148;some;some;1;1;4046.5327845927613;1632206
4626973;all;some;2;1;10290.24289462566;1682165
4629074;some;some;1;1;2646.5270463216284;1682969
4636602;all;some;2;1;3068.775973878129;1685846
4186070;some;some;1;2;5210.294862135679;1513717
4436943;all;all;2;2;1373.6071577410708;1611877
4456783;all;some;3;2;7355.368648314332;1617608
4622077;all;some;2;2;6420.775563035947;1680305
4677432;all;some;2;2;3561.446470336018;1701603
4304922;some;some;2;1;7320.504850320211;1560670
4699187;all;some;2;1;4471.321319658405;1710206
4363502;all;all;1;4;3560.87978676341;1583678
4239780;some;all;1;4;3214.892155841213;1535106
4370416;all;all;1;4;691.6417034058657;1586319
4607335;all;all;1;4;1602.5941489318595;1674530
4484677;some;all;1;2;1819.7429211332865;1627385
4205728;all;none;1;0;1793.5529874191525;1521527
4310054;some;none;1;0;2903.471059984322;1562644
4392720;all;none;1;0;1381.1239241271085;1595082
4300632;all;none;1;0;5314.010497967725;1559002
4388676;all;none;2;0;3132.6938433217265;1593507
4478606;all;none;2;0;10070.600491920657;1625196
4421475;all;none;2;0;2209.4118220547657;1606316
4695534;all;none;1;0;1000.6417415168091;1708761
4462572;some;some;1;3;3961.1399061017787;1619460
4706491;all;all;2;3;2630.7227728900193;1713120
4602641;all;all;1;3;1516.1049335940581;1672649
4752861;some;all;1;3;2480.870689573181;1731331
4624458;some;none;1;0;2365.220865794241;1681220
4437170;all;none;2;0;1980.0679623446977;1611944
4698532;some;none;1;0;7647.173976821484;1709945
4186299;all;none;1;0;2558.866984005231;1513809
4552506;all;none;2;0;2824.0027184561586;1653116
4586458;all;none;1;0;2401.238888620203;1666238
4369639;all;none;1;0;5637.560165108569;1586036
4692236;some;none;1;0;8383.09428367763;1707450
4186603;all;all;3;1;1653.1272950338982;1513928
4459397;all;some;1;1;5128.880960717505;1618364
4764719;all;some;2;1;7520.891174258209;1736040
4186621;some;all;1;3;1141.851587247676;1513935
4254652;some;all;1;3;6206.473765938117;1541082
4716493;some;all;1;3;3417.2791922989372;1717073
4464108;all;none;2;0;4729.442980258522;1620006
4765173;all;none;1;0;3246.4541202404516;1736227
4311950;some;none;1;0;3438.2377096303126;1563379
4415746;all;none;2;0;10166.350817136965;1604204
4460869;all;none;2;0;2436.0205377767675;1618846
4474856;all;none;2;0;3623.2879297957284;1623859
4696033;all;none;1;0;1800.7845895868813;1708947
4427069;some;all;1;4;4939.161968759407;1608349
4190589;all;all;1;4;2128.655011917523;1515507
4616063;all;all;2;4;1305.7417045432608;1677976
4677771;some;all;1;4;5629.5692997564665;1701738
4447014;all;all;2;4;5955.699362321258;1614801
4615346;some;some;1;4;3547.6202763564966;1677703
4653250;all;all;1;4;4485.420229199148;1692252
4598441;some;none;1;0;4540.630709934176;1670943
4214335;all;some;2;2;4511.319452205058;1524910
4298783;all;all;1;2;1750.6882784798654;1558269
4273779;some;some;1;2;4511.742651218334;1548447
4529861;all;all;1;2;572.2895640458531;1644374
4646571;all;all;1;2;1429.474428947743;1689667
4408760;some;none;1;0;4900.887337203508;1601436
4244192;all;none;1;0;1887.5763083420559;1536890
4264128;all;none;1;0;3547.917986919154;1544755
4493931;all;none;1;0;2036.612932719191;1630676
4241977;some;none;1;0;4014.80088134744;1536005
4432907;all;none;1;0;1774.5331421670903;1610453
4496488;some;none;3;0;3869.0168299261454;1631607
4417355;all;some;1;3;3271.0168802301273;1604809
4436302;all;all;1;3;1441.7099803480864;1611665
4509685;some;all;1;3;2235.372026201306;1636458
4700797;some;some;1;3;1843.1776631057974;1710851
4739346;some;some;1;3;4136.837618875146;1726032
4403007;all;all;1;3;5110.498540848855;1599147
4526097;some;all;1;3;1804.9635503697134;1642871
4637710;some;all;1;3;1731.8356300223936;1686266
4412955;some;all;1;3;5997.777310253867;1603087
4418446;all;some;2;3;3680.0617245002195;1605191
4500270;all;all;1;3;6214.607505393277;1632977
4661318;all;all;1;3;9118.922496181027;1695341
4450513;all;all;1;3;2401.2850087000497;1615807
4388704;some;all;1;4;2295.2012771906525;1593516
4625202;all;all;1;4;2400.7439089633053;1681505
4234061;some;some;1;4;4511.615376304278;1532834
4603742;all;all;2;4;6428.720056123146;1673087
4446416;some;all;1;4;2734.7667461777596;1614621
4533697;all;none;2;0;215.5039077799754;1645874
4277709;all;none;1;0;1462.2054790819452;1549917
4339202;some;none;1;0;3802.2117496445594;1574050
4333607;some;none;1;0;3803.261390545031;1571833
